,Unnamed: 0,title,community,hourseType,area,direction,fitment,elevator,floorInfo,position,price,area_positon
14024,14024,朝南4房  安静不临街  赠送18平米,英郡年华,4室2厅,132.26平米,东,其他,有电梯,高楼层(共30层)2008年建塔楼,丹竹头,580.0,龙岗区
14025,14025,布吉中海怡瑞稀有复试 赠送大 居家不二的选择,中海怡瑞山居,5室2厅,81.65平米,南,其他,无电梯,低楼层(共6层)2006年建板楼,布吉大芬,393.0,龙岗区
14026,14026,佳兆业水岸新都 4室1厅 340万,佳兆业水岸新都,4室1厅,85.33平米,东南,其他,无电梯,高楼层(共6层)2006年建板楼,龙岗双龙,340.0,龙岗区
14027,14027,龙岗欧景城花园 标准四房 朝南看花园,欧景城花园,4室2厅,124.56平米,南,简装,有电梯,高楼层(共11层)2003年建板塔结合,龙岗中心城,485.0,龙岗区
14028,14028,佳兆业悦峰 4室2厅 950万,佳兆业悦峰,4室2厅,131.13平米,南,精装,有电梯,高楼层(共27层)2013年建塔楼,坂田,950.0,龙岗区
14029,14029,万科城送大入户大三房，满5年唯一红本，东南朝向,万科城三期,3室1厅,123.62平米,南,其他,有电梯,低楼层(共18层)2007年建板塔结合,坂田,628.8,龙岗区
14030,14030,万科城一期 5室2厅 680万,万科城一期,5室2厅,127.55平米,南 北,其他,无电梯,低楼层(共6层)2005年建板塔结合,坂田,680.0,龙岗区
14031,14031,万科城听湖居 位置安静 楼层好随时可以看房,万科城三期,4室1厅,137平米,西北,其他,有电梯,低楼层(共18层)2007年建板塔结合,坂田,650.0,龙岗区
14032,14032,此房满两年 税费少 低楼层 采光视野好 东边户,恒大国香山,5室2厅,88.9平米,南,其他,有电梯,低楼层(共41层)2015年建板塔结合,布吉南岭,500.0,龙岗区
14033,14033,布吉万象汇旁  可园朝南看花园一楼三层复式 诚心出售,佳兆业可园五期,6室2厅,97.32平米,南,其他,有电梯,低楼层(共23层)2007年建板楼,布吉关,578.0,龙岗区
14034,14034,地铁口 花城复试 双层空间 满足一家老小居住,万科四季花城四期,5室2厅,104.21平米,东南,其他,无电梯,高楼层(共6层)2002年建板塔结合,坂田,540.0,龙岗区
14035,14035,荔山公馆4房，小区中间位置，住家舒适。税费少,信义荔山公馆,4室2厅,129.14平米,东南,精装,有电梯,中楼层(共33层)2009年建塔楼,布吉关,700.0,龙岗区
14036,14036,阳光天健城精装四房 送大入户 高楼层视野好 南北通透,阳光天健城,4室2厅,135.41平米,南 北,精装,有电梯,中楼层(共26层)2010年建塔楼,大运新城,820.0,龙岗区
14037,14037,中海康城 精装三房 保养九成新 拎包入住 西南向,中海康城国际一期,3室2厅,86.19平米,西南,其他,有电梯,高楼层(共33层)2009年建板楼,大运新城,360.0,龙岗区
14038,14038,华业玫瑰郡 1室1厅 135万,华业玫瑰郡,1室1厅,43.81平米,东,其他,有电梯,中楼层(共18层)2010年建塔楼,龙岗中心城,135.0,龙岗区
14039,14039,万科第五园三期 4室2厅 580万,万科第五园三期,4室2厅,112.83平米,南,其他,有电梯,高楼层(共15层)2007年建板塔结合,坂田,580.0,龙岗区
14040,14040,万科城联排别墅，朝南，单排，带花园和私家车库，满五,万科城三期,4室2厅,152.53平米,南,其他,无电梯,低楼层(共1层)2007年建暂无数据,坂田,1150.0,龙岗区
14041,14041,中海康城阔气五房，南北通透，满两年，诚售均价低！,中海康城国际一期,5室2厅,209.55平米,西南 东北,其他,有电梯,中楼层(共17层)2011年建板楼,大运新城,705.0,龙岗区
14042,14042,万科第五园五期 1室1厅 170万,万科第五园五期,1室1厅,42.29平米,西,其他,有电梯,高楼层(共12层)2009年建板楼,坂田,170.0,龙岗区
14043,14043,太阳雨家园 2室1厅 438万,太阳雨家园,2室1厅,82.51平米,东南,其他,精装,中楼层(共31层)2016年建暂无数据,坂田,438.0,龙岗区
14044,14044,万科翰邻城  南北通透四房  高楼层采光视野好,万科翰邻城,4室2厅,88.29平米,南 北,其他,有电梯,高楼层(共32层)2011年建塔楼,龙岗中心城,498.0,龙岗区
14045,14045,中海康城国际一期 1室1厅 180万,中海康城国际一期,1室1厅,43.15平米,东南,其他,有电梯,中楼层(共23层)2011年建板楼,大运新城,180.0,龙岗区
14046,14046,龙城华府 2室2厅 258万,龙城华府,2室2厅,63.5平米,东,其他,有电梯,低楼层(共18层)2007年建板塔结合,龙岗中心城,258.0,龙岗区
14047,14047,星河时代花园 复式房 双阳台 看别墅全景,星河时代,3室2厅,227.56平米,南,其他,有电梯,低楼层(共30层)2012年建塔楼,大运新城,1480.0,龙岗区
14048,14048,新龙岗花园，3房2卫，满五年单价低，适合居家自住。,新龙岗花园,3室2厅,112.15平米,东南,其他,有电梯,高楼层(共10层)2002年建塔楼,龙岗中心城,330.0,龙岗区
14049,14049,东方明珠城3房可改4房户型 装修保养好,东方明珠城,3室2厅,93.5平米,东南,其他,有电梯,中楼层(共32层)2007年建板塔结合,龙岗中心城,350.0,龙岗区
14050,14050,城市花园  标准两房户型   双阳台 清林龙城双校齐上,城市花园,2室2厅,80.1平米,北,其他,无电梯,中楼层(共8层)1999年建板塔结合,龙岗中心城,270.0,龙岗区
14051,14051,兰著片区 免个税 朝南看公园 位置安静 采光好,百合盛世,2室1厅,75.83平米,南,简装,有电梯,中楼层(共18层)2013年建板塔结合,龙岗中心城,255.0,龙岗区
14052,14052,桂芳园五期 3室2厅 335万,桂芳园五期,3室2厅,70.65平米,东南,其他,有电梯,高楼层(共15层)2003年建板塔结合,布吉大芬,335.0,龙岗区
14053,14053,龙岗复式金地名峰红本在手端头户型通透采光朝南看花园,金地名峰,3室2厅,89.36平米,南,精装,有电梯,高楼层(共30层)2014年建板塔结合,龙岗宝荷,350.0,龙岗区
14054,14054,满五唯一 红本在 业主诚心出售,鸿进花园,3室2厅,99.89平米,西北,其他,无电梯,中楼层(共7层)1999年建板塔结合,龙岗中心城,270.0,龙岗区
14055,14055,龙岗大运新城   单价低   位置好  交通方便,缤纷世纪,2室1厅,57.51平米,东南 南,精装,有电梯,高楼层(共31层)2010年建塔楼,龙岗中心城,180.0,龙岗区
14056,14056,荣德SPACE 2室2厅 240万,荣德SPACE,2室2厅,66.17平米,南,其他,精装,高楼层(共25层)2016年建板塔结合,横岗,240.0,龙岗区
14057,14057,锦冠华城 人车分流 朝南三房 看房方便,锦冠华城,3室1厅,97.92平米,南,简装,有电梯,中楼层(共18层)2003年建板塔结合,横岗,400.0,龙岗区
14058,14058,盛龙花园 五房两厅一厨两卫 业主诚心出售,盛龙花园,5室2厅,164.87平米,东南,简装,无电梯,低楼层(共7层)1997年建板塔结合,龙岗中心城,540.0,龙岗区
14059,14059,一城峰景 2房2厅 精装全齐 居家,一城峰景,2室1厅,64平米,东南,其他,有电梯,低楼层(共27层)2008年建板塔结合,龙岗双龙,200.0,龙岗区
14060,14060,悦城花园三期 3房2卫 精装修 可做四房 朝南,中央悦城,3室2厅,183.12平米,南,其他,有电梯,低楼层(共28层)2010年建板楼,龙岗中心城,630.0,龙岗区
14061,14061,龙岗风临四季 业主自住三房双阳台 税少 业主诚心卖,风临四季,3室2厅,104平米,南 北,简装,有电梯,中楼层(共11层)2006年建板楼,龙岗双龙,340.0,龙岗区
14062,14062,上品雅园精装3房出售，采光好，通风好，拎包入住。,佳兆业上品雅园,3室1厅,84.42平米,西南,其他,有电梯,低楼层(共33层)2010年建塔楼,坂田,550.0,龙岗区
14063,14063,锦城星苑 标准大单间 带大阳台 总价低 业主诚心出售,锦城星苑,1室0厅,32.02平米,南,简装,无电梯,高楼层(共6层)2006年建板楼,龙岗双龙,92.0,龙岗区
14064,14064,小区中间位置，阳台无遮挡，看房方便,阳光花园,3室2厅,80.4平米,南,其他,无电梯,高楼层(共7层)2003年建板塔结合,布吉街,320.0,龙岗区
14065,14065,龙岗麓园正规三房卧室出阳台毛坯现房,麓园,3室1厅,88.85平米,北 东北,毛坯,有电梯,中楼层(共34层)2016年建板塔结合,龙岗中心城,310.0,龙岗区
14066,14066,吉祥地铁口满五唯一红本在手可改三房,鸿基花园,2室2厅,87.2平米,东南,其他,无电梯,中楼层(共7层)2002年建板塔结合,龙岗中心城,300.0,龙岗区
14067,14067,桂芳园五期、带花园两房、满二年、3.2米挑高,桂芳园五期,2室2厅,69.53平米,东南,简装,有电梯,低楼层(共15层)2003年建板塔结合,布吉大芬,330.0,龙岗区
14068,14068,茂宝大厦三居室，满五年唯一，精装修东南向，采光通透,茂宝大厦,3室2厅,83.34平米,东南,其他,有电梯,高楼层(共15层)1998年建板楼,布吉街,285.0,龙岗区
14069,14069,龙岗横岗 两房 塘坑站 天虹 文体广场 横岗街道办,雅景苑,2室1厅,76.25平米,南,简装,有电梯,低楼层(共9层)2002年建板塔结合,横岗,278.0,龙岗区
14070,14070,南联地铁口满京华喜悦里  配套成熟 生活方便,满京华喜悦里,4室2厅,112.24平米,南,其他,有电梯,中楼层(共31层)2014年建板塔结合,龙岗双龙,535.0,龙岗区
14071,14071,龙岗区 金地龙城  地铁口物业 精装4房 诚心出售,金地龙城中央一期,4室2厅,127.82平米,东南,其他,精装,低楼层(共34层)2016年建板塔结合,龙岗中心城,570.0,龙岗区
14072,14072,地铁口，万科繁华配套，正规两房使用,金地龙城中央一期,2室2厅,68.57平米,西北,其他,有电梯,高楼层(共34层)2016年建板塔结合,龙岗中心城,270.0,龙岗区
14073,14073,名城国际广场两房 双龙抱珠户型 大卧室大客厅,名城国际广场,2室1厅,73.32平米,北,其他,有电梯,低楼层(共26层)1998年建板塔结合,布吉大芬,217.0,龙岗区
14074,14074,桂芳园五期 3室2厅 415万,桂芳园五期,3室2厅,91.53平米,西北,精装,有电梯,中楼层(共15层)2003年建板塔结合,布吉大芬,415.0,龙岗区
14075,14075,费用少，视野好，户型好，过户快,中海怡翠山庄二期,3室2厅,95.83平米,北,其他,无电梯,中楼层(共7层)2000年建板楼,布吉水径,408.0,龙岗区
14076,14076,百闻不如一见 万科精装两房 看小区花园泳池,万科红三期,2室1厅,68.1平米,北,其他,有电梯,高楼层(共28层)2014年建板塔结合,布吉关,245.0,龙岗区
14077,14077,鸿基花园 2室1厅 275万,鸿基花园,2室1厅,78.23平米,东南,其他,有电梯,中楼层(共10层)2002年建板塔结合,龙岗中心城,275.0,龙岗区
14078,14078,远洋大三房满5年税费少诚心出售,远洋新干线一期,3室1厅,87.58平米,南,其他,有电梯,中楼层(共32层)2014年建板塔结合,龙岗中心城,400.0,龙岗区
14079,14079,中海怡美山庄 精装四房 双阳台设计 中间楼层 安静舒适,中海怡美山庄,4室2厅,133.95平米,东南,其他,有电梯,高楼层(共11层)2004年建板塔结合,横岗,520.0,龙岗区
14080,14080,横岗 中海物业 大三房两卫，无欠款免赎楼 使用率高,中海怡美山庄,3室2厅,107.76平米,南,其他,无电梯,低楼层(共6层)2005年建板塔结合,横岗,450.0,龙岗区
14081,14081,半岛苑 公园 满五免个税 红本 税少 天虹 文体BTO,半岛苑,4室1厅,112.65平米,西北,其他,有电梯,中楼层(共11层)2000年建板塔结合,布吉大芬,375.0,龙岗区
14082,14082,金地龙城小区  精装3房 朝南看花园 满2年 高楼层,金地龙城中央一期,3室2厅,88.87平米,南,其他,精装,中楼层(共34层)2016年建板塔结合,龙岗中心城,368.0,龙岗区
14083,14083,桂芳园六期 2室1厅 330万,桂芳园六期,2室1厅,69.25平米,西南,其他,有电梯,中楼层(共21层)2004年建板塔结合,布吉大芬,330.0,龙岗区
14084,14084,花城三期，兰花苑精装修三房，南北通透,万科四季花城三期,3室2厅,106.28平米,南,精装,无电梯,高楼层(共6层)2001年建板楼,坂田,500.0,龙岗区
14085,14085,大运新城 满五精装修 客厅出阳台 看花园 安静,THETOWN乐城,3室2厅,89.65平米,东南,其他,有电梯,低楼层(共33层)2013年建塔楼,横岗,410.0,龙岗区
14086,14086,振业城上观四房两卫，朝南，安静。,振业城上观,4室2厅,188.52平米,南,简装,有电梯,中楼层(共24层)2013年建板楼,横岗,730.0,龙岗区
14087,14087,和煦苑 方正两房 南北通透户型 客厅出阳台,和煦苑,2室2厅,73.8平米,南 北,简装,无电梯,低楼层(共9层)2004年建板塔结合,龙岗中心城,288.0,龙岗区
14088,14088,横岗塘坑 新秀苑 单价低 公园旁小区 3房2厅 有天虹,新秀苑,3室2厅,93.72平米,东,简装,有电梯,中楼层(共17层)2003年建板塔结合,横岗,330.0,龙岗区
14089,14089,清林径临湖三房二卫，厅出阳台看花园，精装修 。,万科清林径,3室2厅,108.64平米,南,精装,有电梯,中楼层(共30层)2012年建塔楼,龙岗中心城,390.0,龙岗区
14090,14090,新龙岗花园，正规大两房，满五年，高楼层朝南适合住家,新龙岗花园,2室1厅,79.2平米,南,其他,有电梯,高楼层(共9层)2000年建塔楼,龙岗中心城,258.0,龙岗区
14091,14091,龙岭山庄 2室2厅 270万,龙岭山庄,2室2厅,73.36平米,南,简装,无电梯,高楼层(共8层)1999年建板塔结合,布吉街,270.0,龙岗区
14092,14092,万象40平一房一厅，房子装修好，中间楼层，住家舒服,万象天成,1室1厅,39.85平米,西北,其他,有电梯,中楼层(共26层)2010年建板塔结合,龙岗中心城,140.0,龙岗区
14093,14093,横岗振业城上观 中式简约设计阔绰四房 南北通透高拓展,振业城上观,5室3厅,228.54平米,东南,精装,有电梯,高楼层(共25层)2013年建板楼,横岗,900.0,龙岗区
14094,14094,信义御城大四房，正出阳台看花园南北通透,信义御城豪园,4室2厅,141.39平米,南 北,精装,有电梯,低楼层(共32层)2013年建板塔结合,横岗,660.0,龙岗区
14095,14095,公园大地 两房可改三房 满五唯一 高楼层 视野开阔,公园大地六期,2室2厅,81.99平米,东南,其他,有电梯,高楼层(共32层)2010年建板塔结合,龙岗中心城,400.0,龙岗区
14096,14096,又一村花园 1室1厅 188万,又一村花园,1室1厅,46.57平米,东南,其他,无电梯,高楼层(共8层)1998年建板塔结合,布吉街,188.0,龙岗区
14097,14097,带150平精装平台，朝南正规2房。满五唯一,盛龙花园,2室2厅,61.3平米,东南 南,精装,无电梯,中楼层(共7层)1997年建板塔结合,龙岗中心城,260.0,龙岗区
14098,14098,金地名峰 高赠送复式3+1房 满二少税 定制家私 保养好,金地名峰,3室2厅,89.36平米,南,精装,有电梯,高楼层(共30层)2014年建塔楼,龙岗宝荷,395.0,龙岗区
14099,14099,森雅谷润筑园 1室0厅 145万,森雅谷润筑园,1室0厅,36.66平米,东南,精装,有电梯,低楼层(共16层)2010年建塔楼,大运新城,145.0,龙岗区
14100,14100,信义溢芳园 精装大三房 朝南采光 视野好 居家安静,信义假日名城六期溢芳园,3室2厅,99.78平米,南,其他,有电梯,中楼层(共24层)2008年建塔楼,布吉关,480.0,龙岗区
14101,14101,布吉万象汇求水山公园旁，东南向看花园两房，满五自住,文峰华庭,2室2厅,64.3平米,东南,精装,有电梯,低楼层(共20层)2014年建塔楼,布吉南岭,288.0,龙岗区
14102,14102,信义假日名城六期溢芳园 2室1厅 360万,信义假日名城六期溢芳园,2室1厅,75.22平米,南,其他,有电梯,中楼层(共24层)2008年建塔楼,布吉关,360.0,龙岗区
14103,14103,茂宝大厦三居室  满五唯一  精装修 采光通风好,茂宝大厦,3室2厅,97.73平米,北,其他,有电梯,中楼层(共15层)1998年建板楼,布吉街,310.0,龙岗区
14104,14104,布吉大芬知春里3房满五唯一红本在手业主业主诚 心出售,知春里,3室2厅,85.76平米,东南,精装,有电梯,中楼层(共11层)2005年建板楼,布吉大芬,340.0,龙岗区
14105,14105,万象汇旁，3 房带空中花园，楼层高，满五年。,佳兆业可园三期,3室2厅,96.99平米,东北,其他,有电梯,高楼层(共16层)2006年建板楼,布吉关,470.0,龙岗区
14106,14106,鸿基花园 万科旁标准三房 满5年税费少 诚心卖,鸿基花园,3室2厅,100.26平米,南 北,其他,无电梯,中楼层(共7层)1999年建板塔结合,龙岗中心城,330.0,龙岗区
14107,14107,国展苑，两房南向大阳台，采光通风佳，户型好,国展苑,2室2厅,73.97平米,东南,其他,有电梯,低楼层(共35层)1999年建塔楼,布吉关,280.0,龙岗区
